"series","region","year","age_label","cases","pop","rate"
"South","South",2014,"45-54",1006,3991870,252.012214826635
"South","South",2014,"55-64",1734,3439241,504.181009705339
"South","South",2014,"65-74",2675,2236984,1195.80649660436
"South","South",2014,"75-89",2234,1163536,1920.00935080651
"South","South",2014,"90+",750,537850,1394.44082922748
"South","South",2015,"25-34",619,4748703,130.351382261641
"South","South",2015,"35-44",766,4532208,169.012543113644
"South","South",2015,"45-54",1134,4000518,283.46329150375
"South","South",2015,"55-64",1957,3519598,556.029410176958
"South","South",2015,"65-74",3022,2329892,1297.05582919723
"South","South",2015,"75-89",2370,1209529,1959.4404102754
"South","South",2015,"90+",799,565644,1412.54923591517
"South","South",2016,"25-34",700,4748103,147.427298860197
"South","South",2016,"35-44",841,4582697,183.516387838864
"South","South",2016,"45-54",1247,4014460,310.627083094613
"South","South",2016,"55-64",2329,3592288,648.333318486714
"South","South",2016,"65-74",3506,2422445,1447.29808107098
"South","South",2016,"75-89",2837,1260029,2251.53548053259
"South","South",2016,"90+",993,594691,1669.77472334372
"South","South",2017,"25-34",698,4749304,146.968903232979
"South","South",2017,"35-44",789,4624663,170.607025852478
"South","South",2017,"45-54",1267,4033419,314.125559481918
"South","South",2017,"55-64",2565,3657713,701.257862494953
"South","South",2017,"65-74",3995,2513762,1589.25148840662
"South","South",2017,"75-89",3411,1314821,2594.26948611256
"South","South",2017,"90+",1095,625673,1750.11547565581
"South","South",2018,"25-34",783,4747291,164.936170965715
"South","South",2018,"35-44",868,4658317,186.333390363945
"South","South",2018,"45-54",1358,4059424,334.530219065562
"South","South",2018,"55-64",2685,3714319,722.878137284385
"South","South",2018,"65-74",4216,2604532,1618.71691344165
"South","South",2018,"75-89",3424,1374142,2491.73666185882
"South","South",2018,"90+",1122,658002,1705.16199038909
"South","South",2019,"25-34",843,4734008,178.073209846709
"South","South",2019,"35-44",894,4684951,190.823767420406
"South","South",2019,"45-54",1559,4094747,380.731703326237
"South","South",2019,"55-64",3203,3760009,851.85966310187
"South","South",2019,"65-74",5106,2696142,1893.81716541636
"South","South",2019,"75-89",3955,1438194,2749.97670689768
"South","South",2019,"90+",1328,690930,1922.04709594315
"South","South",2020,"25-34",582,4704582,123.709183940252
"South","South",2020,"35-44",679,4705467,144.300236299606
"South","South",2020,"45-54",1115,4140380,269.298953236176
"South","South",2020,"55-64",2370,3794012,624.668556662446
"South","South",2020,"65-74",3462,2789140,1241.24282036757
"South","South",2020,"75-89",2374,1506892,1575.42809969129
"South","South",2020,"90+",659,724108,910.085235904036
"South","South",2021,"25-34",647,4667363,138.622172734368
"South","South",2021,"35-44",782,4718676,165.724453215266
"South","South",2021,"45-54",1176,4196084,280.26131030742
"South","South",2021,"55-64",2900,3816974,759.764148249372
"South","South",2021,"65-74",4636,2882582,1608.28035421022
"South","South",2021,"75-89",3591,1579907,2272.9185958414
"South","South",2021,"90+",1019,758190,1343.9902926707
"South","South",2022,"25-34",716,4605453,155.467876884207
"South","South",2022,"35-44",892,4723086,188.859571898543
"South","South",2022,"45-54",1370,4262455,321.411017828927
"South","South",2022,"55-64",3269,3828770,853.79900072347
"South","South",2022,"65-74",5908,2976007,1985.21038424977
"South","South",2022,"75-89",5241,1657067,3162.81719447675
"South","South",2022,"90+",1526,793578,1922.93637172401
"South","South",2023,"25-34",830,4529178,183.25621117121
"South","South",2023,"35-44",998,4721776,211.361148855854
"South","South",2023,"45-54",1590,4334049,366.862488172146
"South","South",2023,"55-64",3547,3834169,925.10267544284
"South","South",2023,"65-74",6538,3067229,2131.56565747129
"South","South",2023,"75-89",5744,1737174,3306.51966930198
"South","South",2023,"90+",1675,830983,2015.6850380814
"South","South",2024,"25-34",780,4448430,175.342761378734
"South","South",2024,"35-44",993,4719534,210.402128684739
"South","South",2024,"45-54",1823,4402438,414.088739012338
"South","South",2024,"55-64",3819,3840303,994.452781460213
"South","South",2024,"65-74",7262,3153116,2303.11856588847
"South","South",2024,"75-89",6337,1818546,3484.65202419955
"South","South",2024,"90+",1819,871488,2087.23470661673
"National",NA,2010,"25-34",4332,34810889,124.443819863377
"National",NA,2010,"35-44",4578,30031057,152.442186766853
"National",NA,2010,"45-54",6576,25176609,261.19482572097
"National",NA,2010,"55-64",11087,18664337,594.020564459375
"National",NA,2010,"65-74",17042,11502729,1481.56146250164
"National",NA,2010,"75-89",17446,6390032,2730.18977056766
"National",NA,2010,"90+",6401,2975164,2151.47803616876
"National",NA,2011,"25-34",4145,34820716,119.038333387516
"National",NA,2011,"35-44",4775,30625846,155.914060300571
"National",NA,2011,"45-54",6926,25529490,271.294099490432
"National",NA,2011,"55-64",12585,19254186,653.624100234619
"National",NA,2011,"65-74",20172,11954574,1687.38760578169
"National",NA,2011,"75-89",20516,6578150,3118.80999977197
"National",NA,2011,"90+",7863,3087589,2546.64723834681
"National",NA,2012,"25-34",4184,34750165,120.402306003439
"National",NA,2012,"35-44",4938,31257133,157.979940130786
"National",NA,2012,"45-54",7355,25840355,284.632312520474
"National",NA,2012,"55-64",13670,19845718,688.813576812892
"National",NA,2012,"65-74",22988,12437717,1848.24916019556
"National",NA,2012,"75-89",22620,6772192,3340.12975414755
"National",NA,2012,"90+",8740,3204071,2727.77975269587
"National",NA,2013,"25-34",3959,34632096,114.315922432185
"National",NA,2013,"35-44",5068,31889434,158.924112607329
"National",NA,2013,"45-54",7380,26135110,282.378761749998
"National",NA,2013,"55-64",14348,20431139,702.261386406309
"National",NA,2013,"65-74",24923,12945225,1925.26587989008
"National",NA,2013,"75-89",24262,6976903,3477.47417442954
"National",NA,2013,"90+",8888,3325832,2672.41400046665
"National",NA,2014,"25-34",3889,34516131,112.671956193468
"National",NA,2014,"35-44",4941,32470602,152.168413754694
"National",NA,2014,"45-54",7436,26452554,281.107071929614
"National",NA,2014,"55-64",15181,20999638,722.917223620712
"National",NA,2014,"65-74",27175,13467240,2017.85963567888
"National",NA,2014,"75-89",26370,7199523,3662.74265670101
"National",NA,2014,"90+",9358,3456069,2707.70056963562
"National",NA,2015,"25-34",3744,34432620,108.734101558348
"National",NA,2015,"35-44",4835,32966477,146.664140059613
"National",NA,2015,"45-54",7546,26817881,281.37942740517
"National",NA,2015,"55-64",15102,21543967,700.985106410532
"National",NA,2015,"65-74",27285,13997470,1949.2808343222
"National",NA,2015,"75-89",24910,7445283,3345.74253255383
"National",NA,2015,"90+",8752,3595599,2434.08678220235
"National",NA,2016,"25-34",3801,34379203,110.561027258253
"National",NA,2016,"35-44",5042,33379591,151.050382852205
"National",NA,2016,"45-54",7788,27225236,286.058126364818
"National",NA,2016,"55-64",16069,22065249,728.249203079467
"National",NA,2016,"65-74",29706,14534648,2043.8059456273
"National",NA,2016,"75-89",25822,7713042,3347.8360418626
"National",NA,2016,"90+",8862,3746759,2365.24420172208
"National",NA,2017,"25-34",3890,34365199,113.195910781718
"National",NA,2017,"35-44",5175,33709762,153.516361224977
"National",NA,2017,"45-54",8511,27671879,307.568560848362
"National",NA,2017,"55-64",17384,22566087,770.359522233518
"National",NA,2017,"65-74",32169,15075632,2133.8408897219
"National",NA,2017,"75-89",28464,8001859,3557.17340183075
"National",NA,2017,"90+",9186,3913381,2347.33086300567
"National",NA,2018,"25-34",4091,34363373,119.051176961004
"National",NA,2018,"35-44",5296,33958624,155.954493326938
"National",NA,2018,"45-54",8601,28160322,305.42974615134
"National",NA,2018,"55-64",19289,23040023,837.195344813675
"National",NA,2018,"65-74",38328,15621201,2453.58855570708
"National",NA,2018,"75-89",33858,8314779,4072.02644832773
"National",NA,2018,"90+",10510,4089322,2570.10819886524
"National",NA,2019,"25-34",4103,34324757,119.534713676196
"National",NA,2019,"35-44",5495,34130660,160.998937612106
"National",NA,2019,"45-54",9497,28689589,331.02600389291
"National",NA,2019,"55-64",20708,23477440,882.038246077937
"National",NA,2019,"65-74",40549,16173590,2507.11190279956
"National",NA,2019,"75-89",35017,8654924,4045.90496692981
"National",NA,2019,"90+",10956,4266561,2567.87609505642
"National",NA,2020,"25-34",2903,34219132,84.8355826208567
"National",NA,2020,"35-44",4060,34231961,118.602612336465
"National",NA,2020,"45-54",7077,29255478,241.903413781173
"National",NA,2020,"55-64",14292,23875081,598.615770141261
"National",NA,2020,"65-74",24970,16732972,1492.26329907204
"National",NA,2020,"75-89",19446,9023052,2155.14661779628
"National",NA,2020,"90+",5439,4441053,1224.70954523623
"National",NA,2021,"25-34",3547,34069012,104.11220613031
"National",NA,2021,"35-44",4433,34259369,129.39526119118
"National",NA,2021,"45-54",7996,29854837,267.82929680708
"National",NA,2021,"55-64",17292,24234960,713.514691173412
"National",NA,2021,"65-74",30696,17295908,1774.75504610686
"National",NA,2021,"75-89",24136,9416919,2563.04636367797
"National",NA,2021,"90+",6526,4617408,1413.34705531762
"National",NA,2022,"25-34",4212,33819144,124.544843595095
"National",NA,2022,"35-44",5426,34206034,158.626983765496
"National",NA,2022,"45-54",9638,30488714,316.11697364474
"National",NA,2022,"55-64",22180,24554480,903.29748379929
"National",NA,2022,"65-74",43366,17860444,2428.04714149323
"National",NA,2022,"75-89",37324,9835161,3794.95566976484
"National",NA,2022,"90+",10753,4798160,2241.06740917352
"National",NA,2023,"25-34",5015,33529754,149.568648788774
"National",NA,2023,"35-44",6161,34103867,180.654000322016
"National",NA,2023,"45-54",11325,31122631,363.883117722277
"National",NA,2023,"55-64",24802,24858410,997.7307478636
"National",NA,2023,"65-74",48876,18419294,2653.52189937356
"National",NA,2023,"75-89",43271,10272660,4212.24882357637
"National",NA,2023,"90+",12003,4988032,2406.359862968
"National",NA,2024,"25-34",5346,33195956,161.043712673917
"National",NA,2024,"35-44",7072,34002064,207.987373942947
"National",NA,2024,"45-54",13266,31706146,418.404684063462
"National",NA,2024,"55-64",29273,25184028,1162.36370131101
"National",NA,2024,"65-74",61509,18962399,3243.73514131835
"National",NA,2024,"75-89",55553,10722442,5181.00261115891
"National",NA,2024,"90+",15358,5194373,2956.66098680245
