"disease","state","region","year","mean","lo_95","hi_95"
"Glaucoma","RO","North",2021,-12.4106839293732,-13.0465943895619,-11.8017435878028
"Glaucoma","RO","North",2022,-12.5282795743397,-13.1913120973074,-11.8966127386188
"Glaucoma","RO","North",2023,-12.7659596560585,-13.4730769524573,-12.1227649479142
"Glaucoma","RO","North",2024,-12.643441489385,-13.4676783742887,-11.9150799207255
"Glaucoma","RR","North",2010,-11.8084385822247,-13.3228958223673,-10.5750393057531
"Glaucoma","RR","North",2011,-12.2750154730785,-13.6731498572193,-11.0794158752382
"Glaucoma","RR","North",2012,-12.6187733620344,-13.9890480114876,-11.4368793736974
"Glaucoma","RR","North",2013,-12.8716050001492,-14.2419896575061,-11.6579879620858
"Glaucoma","RR","North",2014,-13.0541786573483,-14.4596419809333,-11.8306978333305
"Glaucoma","RR","North",2015,-13.1737263829601,-14.5769493504022,-11.9206726820728
"Glaucoma","RR","North",2016,-13.2218840572136,-14.5988705543776,-11.9790206035411
"Glaucoma","RR","North",2017,-13.2127977890739,-14.6233148492925,-11.9657384877786
"Glaucoma","RR","North",2018,-13.356657896132,-14.7460361280471,-12.1217970330227
"Glaucoma","RR","North",2019,-13.4344848495226,-14.8760978405704,-12.1983430643086
"Glaucoma","RR","North",2020,-13.460636999675,-14.9316093627033,-12.1953946414611
"Glaucoma","RR","North",2021,-13.4184976096848,-14.9080495625464,-12.1337173156516
"Glaucoma","RR","North",2022,-13.3002896117136,-14.8209949346509,-12.0272016702473
"Glaucoma","RR","North",2023,-13.0870257935286,-14.6356567378909,-11.7646539560281
"Glaucoma","RR","North",2024,-13.0061416694179,-14.6894894549296,-11.5578699287459
"Glaucoma","RS","South",2010,-12.1154912827308,-12.4591818465074,-11.7763795561306
"Glaucoma","RS","South",2011,-12.0565087578573,-12.3828583272091,-11.7387410221634
"Glaucoma","RS","South",2012,-12.4095998922684,-12.7537074473948,-12.0734354736312
"Glaucoma","RS","South",2013,-12.6384658462553,-13.0093838612194,-12.2804065757313
"Glaucoma","RS","South",2014,-12.3164847505891,-12.654095734745,-11.9962583555504
"Glaucoma","RS","South",2015,-12.0197157234264,-12.3213794767671,-11.7208740827208
"Glaucoma","RS","South",2016,-11.9832538506287,-12.2729473980774,-11.6886955488918
"Glaucoma","RS","South",2017,-11.4291033017515,-11.6908333954686,-11.1695094988814
"Glaucoma","RS","South",2018,-11.0974270735422,-11.3369523736488,-10.8554398135793
"Glaucoma","RS","South",2019,-11.0637008048477,-11.2986724313007,-10.8285469396617
"Glaucoma","RS","South",2020,-11.5097755275544,-11.7816888542827,-11.244851535063
"Glaucoma","RS","South",2021,-11.463256641822,-11.7236485761106,-11.2028068637711
"Glaucoma","RS","South",2022,-11.41463630298,-11.6797981812451,-11.1601267202033
"Glaucoma","RS","South",2023,-11.4303065256687,-11.6831025837261,-11.1779303208291
"Glaucoma","RS","South",2024,-11.4824401667255,-11.7571171835691,-11.2140488883866
"Glaucoma","SC","South",2010,-10.7432023367011,-11.0300122068191,-10.4628523236666
"Glaucoma","SC","South",2011,-10.4756892655831,-10.7297000321867,-10.2280546985145
"Glaucoma","SC","South",2012,-10.3081929140794,-10.5488419405809,-10.0648850041453
"Glaucoma","SC","South",2013,-10.1206846067794,-10.3453603914393,-9.89595180037587
"Glaucoma","SC","South",2014,-10.421146536263,-10.6679964196763,-10.1706432434033
"Glaucoma","SC","South",2015,-10.1495678920127,-10.370957499264,-9.92219765160759
"Glaucoma","SC","South",2016,-10.0945654324431,-10.323627443662,-9.86405119316784
"Glaucoma","SC","South",2017,-10.092297440162,-10.3221211205386,-9.86047161557518
"Glaucoma","SC","South",2018,-10.4784191446075,-10.7176515415156,-10.2335797818367
"Glaucoma","SC","South",2019,-9.96290129133081,-10.1778333142573,-9.74727037013484
"Glaucoma","SC","South",2020,-10.1034651305566,-10.325624073323,-9.88210257257167
"Glaucoma","SC","South",2021,-10.0625285914949,-10.2732345600762,-9.84314413879238
"Glaucoma","SC","South",2022,-9.88225929950719,-10.0872467116906,-9.67262775573834
"Glaucoma","SC","South",2023,-9.71419501757781,-9.92243580486992,-9.50060731503967
"Glaucoma","SC","South",2024,-9.95202785972506,-10.1674403566512,-9.73263873817887
"Glaucoma","SE","Northeast",2010,-12.8764091882229,-13.7917193300309,-12.0717481531177
"Glaucoma","SE","Northeast",2011,-13.3616008265562,-14.1991377198336,-12.5717550836916
"Glaucoma","SE","Northeast",2012,-13.4197195867371,-14.2659863685236,-12.6271055130464
"Glaucoma","SE","Northeast",2013,-13.4960148602632,-14.3743259039563,-12.7111845828504
"Glaucoma","SE","Northeast",2014,-13.3897906145035,-14.2398412055097,-12.6075004760402
"Glaucoma","SE","Northeast",2015,-13.6933390014643,-14.5762122078082,-12.866140595211
"Glaucoma","SE","Northeast",2016,-13.8691840071985,-14.7726388660454,-13.0166340302701
"Glaucoma","SE","Northeast",2017,-14.1738147231731,-15.1477635860919,-13.2965430653836
"Glaucoma","SE","Northeast",2018,-14.2507846360896,-15.2299572050077,-13.345215102187
"Glaucoma","SE","Northeast",2019,-14.5335380557107,-15.5351608590895,-13.6118397761913
"Glaucoma","SE","Northeast",2020,-14.6318676144156,-15.6945416032892,-13.6848493229349
"Glaucoma","SE","Northeast",2021,-14.5664319624779,-15.5946703025137,-13.6152139420433
"Glaucoma","SE","Northeast",2022,-14.3198052057787,-15.3149601089011,-13.4081417450765
"Glaucoma","SE","Northeast",2023,-13.8360031961456,-14.7892985136085,-12.9751482018901
"Glaucoma","SE","Northeast",2024,-13.8131663252006,-14.9050589742253,-12.8826435432341
"Glaucoma","SP","Southeast",2010,-9.95942975235376,-10.1470819342024,-9.76810640886303
"Glaucoma","SP","Southeast",2011,-10.0640763980681,-10.247449457915,-9.87448159412289
"Glaucoma","SP","Southeast",2012,-10.2693018285342,-10.4477574938817,-10.0859349178103
"Glaucoma","SP","Southeast",2013,-10.3690023857493,-10.5508185746816,-10.1797732195466
"Glaucoma","SP","Southeast",2014,-10.4179626707957,-10.5980499875647,-10.2272025632739
"Glaucoma","SP","Southeast",2015,-10.421144440035,-10.6016389672185,-10.229394008665
"Glaucoma","SP","Southeast",2016,-10.4222798877786,-10.6082764427673,-10.2301703203242
"Glaucoma","SP","Southeast",2017,-10.1576580791519,-10.3344762153069,-9.97281514119876
"Glaucoma","SP","Southeast",2018,-10.1152192898895,-10.2925731388732,-9.93207984070695
"Glaucoma","SP","Southeast",2019,-10.0583136212871,-10.2384545492184,-9.87232801112022
"Glaucoma","SP","Southeast",2020,-10.3544219780199,-10.5345246834903,-10.1696932031103
"Glaucoma","SP","Southeast",2021,-10.4261314255839,-10.6096528095613,-10.2344791911671
"Glaucoma","SP","Southeast",2022,-10.2518635263837,-10.4324846769893,-10.0683958686685
"Glaucoma","SP","Southeast",2023,-10.1221329745917,-10.3016483529919,-9.93832376381311
"Glaucoma","SP","Southeast",2024,-10.0546926361291,-10.2395480687736,-9.86074525059539
"Glaucoma","TO","North",2010,-12.0429543350209,-12.8817441119762,-11.2904803840194
"Glaucoma","TO","North",2011,-12.3546292641176,-13.1334550990162,-11.6344715348675
"Glaucoma","TO","North",2012,-12.4866517309031,-13.2634016353355,-11.7589810617094
"Glaucoma","TO","North",2013,-12.7099746483159,-13.5211302696713,-11.9418108816578
"Glaucoma","TO","North",2014,-13.1254095876359,-14.0115103670982,-12.2982170753523
"Glaucoma","TO","North",2015,-13.2187977787182,-14.1233505939851,-12.3899563564681
"Glaucoma","TO","North",2016,-13.2422334082987,-14.1410295519297,-12.4083585596992
"Glaucoma","TO","North",2017,-12.945001702277,-13.7999353533286,-12.1650727268336
"Glaucoma","TO","North",2018,-13.099856807894,-13.9475402841871,-12.2947216145096
"Glaucoma","TO","North",2019,-13.1047832972596,-13.9329864183351,-12.3210812171058
"Glaucoma","TO","North",2020,-12.950467411183,-13.7802120048978,-12.205161159522
"Glaucoma","TO","North",2021,-12.7686587088327,-13.5194161572889,-12.0682484892818
"Glaucoma","TO","North",2022,-12.4648969171987,-13.1673850562308,-11.8033354883206
"Glaucoma","TO","North",2023,-12.063161132297,-12.7224169991601,-11.4417400769757
"Glaucoma","TO","North",2024,-12.0123510112572,-12.7578891687143,-11.3386632765533
"Retinopathy","AC","North",2010,-10.6862841783668,-11.292124095587,-10.1258053232445
"Retinopathy","AC","North",2011,-9.51295514573904,-9.8844562426192,-9.15929521042172
"Retinopathy","AC","North",2012,-10.4800996993856,-10.9950953943098,-10.0161285234408
"Retinopathy","AC","North",2013,-11.620446416984,-12.3352627458203,-10.9542206892968
"Retinopathy","AC","North",2014,-12.169228004525,-12.9602716538839,-11.4444871396016
"Retinopathy","AC","North",2015,-12.197090437376,-13.0019305809905,-11.4605899711157
"Retinopathy","AC","North",2016,-11.7090235321229,-12.4320245444864,-11.0411436446151
"Retinopathy","AC","North",2017,-11.3329283673318,-11.9685498094,-10.7574124800772
"Retinopathy","AC","North",2018,-11.116907836409,-11.7074342023264,-10.5693871271944
"Retinopathy","AC","North",2019,-11.2113008538582,-11.811668683965,-10.6561461983094
"Retinopathy","AC","North",2020,-10.7379787249644,-11.2504400994369,-10.2735756062526
"Retinopathy","AC","North",2021,-11.8118750986648,-12.4869570313146,-11.1756831303493
"Retinopathy","AC","North",2022,-12.2009047882845,-12.9837254455565,-11.5147477829225
"Retinopathy","AC","North",2023,-12.1750231226869,-12.9841188942339,-11.4614297044761
"Retinopathy","AC","North",2024,-12.1817323141995,-13.108164575831,-11.3826397480011
"Retinopathy","AL","Northeast",2010,-8.73594798531267,-8.91766599218121,-8.54851370456503
"Retinopathy","AL","Northeast",2011,-8.61317960870278,-8.78963654696836,-8.4329845372404
"Retinopathy","AL","Northeast",2012,-8.38635829109753,-8.55453025218295,-8.21845235737279
"Retinopathy","AL","Northeast",2013,-8.17493754500781,-8.33660480885766,-8.0131828718109
"Retinopathy","AL","Northeast",2014,-8.03166460344411,-8.18672630785428,-7.87463950009728
"Retinopathy","AL","Northeast",2015,-8.15596087085732,-8.31316229576568,-8.00022439816088
"Retinopathy","AL","Northeast",2016,-8.17881081694485,-8.33319081926881,-8.02201597117491
"Retinopathy","AL","Northeast",2017,-8.21317333158987,-8.36688545014915,-8.05732916437612
"Retinopathy","AL","Northeast",2018,-8.24549939260326,-8.40565307193746,-8.08381854808475
"Retinopathy","AL","Northeast",2019,-8.17297778539007,-8.32956971729413,-8.01518178030637
"Retinopathy","AL","Northeast",2020,-8.48462764017209,-8.64642006046311,-8.32257889920125
"Retinopathy","AL","Northeast",2021,-8.72667626556053,-8.90159790077188,-8.55179365142478
"Retinopathy","AL","Northeast",2022,-8.58046755329163,-8.74220930990865,-8.41391215844025
"Retinopathy","AL","Northeast",2023,-8.43774644050436,-8.59883898812026,-8.27263226433793
"Retinopathy","AL","Northeast",2024,-8.46715539142992,-8.6298688626835,-8.30751808973213
"Retinopathy","AM","North",2010,-10.8941896665245,-11.2665775887172,-10.5395246306428
"Retinopathy","AM","North",2011,-12.123591548485,-12.6647671242939,-11.6212858702701
"Retinopathy","AM","North",2012,-11.2496859606941,-11.653242707859,-10.868468776453
"Retinopathy","AM","North",2013,-9.40534831010002,-9.6102657518062,-9.20444329814131
"Retinopathy","AM","North",2014,-9.47128436978778,-9.68613847496067,-9.25591309196654
"Retinopathy","AM","North",2015,-8.72399830580119,-8.89936806348856,-8.5479252259765
"Retinopathy","AM","North",2016,-8.56032989403445,-8.73717270430454,-8.38172650227841
"Retinopathy","AM","North",2017,-8.68265632388454,-8.84756798849955,-8.50967283716751
"Retinopathy","AM","North",2018,-8.72878586976831,-8.89870882910277,-8.56266120144214
"Retinopathy","AM","North",2019,-8.82245915660889,-8.99230885700461,-8.65035583008262
"Retinopathy","AM","North",2020,-9.41382226498921,-9.61237656977716,-9.21931086757521
"Retinopathy","AM","North",2021,-9.3700306049935,-9.56184861435305,-9.17508553508849
"Retinopathy","AM","North",2022,-9.29143814209169,-9.48806462933982,-9.09859771687489
"Retinopathy","AM","North",2023,-9.16582726621297,-9.34371553807859,-8.98380126233563
"Retinopathy","AM","North",2024,-9.85272258843057,-10.0783258931096,-9.63630266612105
"Retinopathy","AP","North",2010,-12.3436189155128,-13.5615902975275,-11.2600069520948
"Retinopathy","AP","North",2011,-12.7730969101274,-13.8741587736903,-11.7632565243929
"Retinopathy","AP","North",2012,-12.9677083050809,-14.0377994072188,-11.9650665926691
"Retinopathy","AP","North",2013,-12.975741324592,-14.0688138664473,-11.9901665519332
"Retinopathy","AP","North",2014,-13.2548593749143,-14.3593164082342,-12.1999999789941
"Retinopathy","AP","North",2015,-13.386293623577,-14.5228211774834,-12.340015068197
"Retinopathy","AP","North",2016,-13.367765583069,-14.4990295771261,-12.3549296400103
"Retinopathy","AP","North",2017,-13.1841244057407,-14.2211220082155,-12.2229729542419
"Retinopathy","AP","North",2018,-12.815003110862,-13.7586733304989,-11.9495453937995
"Retinopathy","AP","North",2019,-12.1473709816538,-12.9411567761716,-11.4120804551746
"Retinopathy","AP","North",2020,-11.1466240881533,-11.7752570741573,-10.5746059515216
"Retinopathy","AP","North",2021,-8.58354494228806,-8.82461812663397,-8.34524920958148
"Retinopathy","AP","North",2022,-8.71414701391214,-8.97081130967488,-8.46875095647736
"Retinopathy","AP","North",2023,-9.37889518564084,-9.68937130679496,-9.07578929022316
"Retinopathy","AP","North",2024,-10.4325358778757,-10.9344962859462,-9.96692538718659
"Retinopathy","BA","Northeast",2010,-8.52879650778828,-8.66538315933516,-8.3826018926863
"Retinopathy","BA","Northeast",2011,-8.62904381241138,-8.76951975638065,-8.48534034384818
"Retinopathy","BA","Northeast",2012,-8.54641024159913,-8.68528628681349,-8.40247714008499
"Retinopathy","BA","Northeast",2013,-8.62844780252833,-8.77027667077595,-8.48652391793998
"Retinopathy","BA","Northeast",2014,-8.77960064545328,-8.91727461652213,-8.637578566305
"Retinopathy","BA","Northeast",2015,-8.91124819199545,-9.05511878793089,-8.76252300356562
"Retinopathy","BA","Northeast",2016,-8.8272529883691,-8.97038622559889,-8.68426573791475
"Retinopathy","BA","Northeast",2017,-8.62257444066391,-8.75614546502823,-8.48514979756261
"Retinopathy","BA","Northeast",2018,-8.37811038905539,-8.51969713255196,-8.23560671287843
"Retinopathy","BA","Northeast",2019,-8.320139079558,-8.45677259937038,-8.17867253161993
"Retinopathy","BA","Northeast",2020,-8.57634801836863,-8.71756001653522,-8.43299726754497
"Retinopathy","BA","Northeast",2021,-8.36062296206159,-8.49817569993083,-8.21759805695492
"Retinopathy","BA","Northeast",2022,-8.30751288446564,-8.44282916686717,-8.17147479501985
"Retinopathy","BA","Northeast",2023,-8.12692652571158,-8.26416842845737,-7.98640202277189
"Retinopathy","BA","Northeast",2024,-7.95928364163019,-8.09551855862767,-7.81917168487664
"Retinopathy","CE","Northeast",2010,-9.63159156036179,-9.80998580936331,-9.44520736180239
"Retinopathy","CE","Northeast",2011,-9.69227653493656,-9.86667290835592,-9.51725040913359
"Retinopathy","CE","Northeast",2012,-9.74811768709719,-9.92668928745953,-9.57041410757508
"Retinopathy","CE","Northeast",2013,-9.70270346426803,-9.87592257388497,-9.52759116464369
"Retinopathy","CE","Northeast",2014,-9.5371038686454,-9.70480827239561,-9.36695645980611
"Retinopathy","CE","Northeast",2015,-10.0032883264956,-10.1877906457024,-9.81656537787069
"Retinopathy","CE","Northeast",2016,-9.9760078318088,-10.1548851756499,-9.79403794816607
"Retinopathy","CE","Northeast",2017,-10.4401131595847,-10.6443112587299,-10.2350428943946
"Retinopathy","CE","Northeast",2018,-9.73742716808543,-9.90670894021891,-9.56824399513768
"Retinopathy","CE","Northeast",2019,-9.73771494203273,-9.90698111148087,-9.565553860762
"Retinopathy","CE","Northeast",2020,-10.5501991272735,-10.7563301622232,-10.3454646401464
"Retinopathy","CE","Northeast",2021,-10.5632795134793,-10.7693349745991,-10.3591546782202
"Retinopathy","CE","Northeast",2022,-10.5471689472396,-10.7527435711542,-10.3379951538848
"Retinopathy","CE","Northeast",2023,-10.2750617785746,-10.4613840595053,-10.0882264921772
"Retinopathy","CE","Northeast",2024,-9.62952827038609,-9.79145579896056,-9.46352629487445
"Retinopathy","DF","Center-West",2010,-8.49057120197971,-8.67085218489402,-8.30886243264447
"Retinopathy","DF","Center-West",2011,-8.57327295928448,-8.75483011349543,-8.38976921875035
"Retinopathy","DF","Center-West",2012,-8.63760047171355,-8.82294922894585,-8.45324207654079
"Retinopathy","DF","Center-West",2013,-10.2439062539923,-10.5356099291948,-9.96494905612169
"Retinopathy","DF","Center-West",2014,-9.94692236873768,-10.2006873580151,-9.69568036655054
"Retinopathy","DF","Center-West",2015,-8.87800342467905,-9.06096353135123,-8.69461908048829
"Retinopathy","DF","Center-West",2016,-8.77209897872556,-8.95399345394307,-8.5881435978221
"Retinopathy","DF","Center-West",2017,-8.28058715402853,-8.44464269369807,-8.11204223528303
"Retinopathy","DF","Center-West",2018,-7.86213475593823,-8.01424998286369,-7.70846918155801
"Retinopathy","DF","Center-West",2019,-7.86056866429536,-8.01099841280521,-7.70707619370221
"Retinopathy","DF","Center-West",2020,-8.30033566268737,-8.46220124588215,-8.13865361318623
"Retinopathy","DF","Center-West",2021,-8.27869692255652,-8.44139501624666,-8.11519897874647
"Retinopathy","DF","Center-West",2022,-7.85405833592898,-8.0022598845729,-7.69838139208806
"Retinopathy","DF","Center-West",2023,-7.51722619881277,-7.66319360988372,-7.36704606382498
"Retinopathy","DF","Center-West",2024,-7.67471681507063,-7.82149884490354,-7.52412064225095
"Retinopathy","ES","Southeast",2010,-8.05915355310083,-8.2120094708135,-7.90553143970851
"Retinopathy","ES","Southeast",2011,-8.2122822121415,-8.37441969485348,-8.04983936623791
"Retinopathy","ES","Southeast",2012,-8.09388459783731,-8.25106799164981,-7.93419154691052
"Retinopathy","ES","Southeast",2013,-8.13271544469204,-8.28873737309427,-7.97628322707116
"Retinopathy","ES","Southeast",2014,-8.42522886178386,-8.58955670953467,-8.26049549227442
"Retinopathy","ES","Southeast",2015,-8.79899711598186,-8.96745352427454,-8.6288933381192
"Retinopathy","ES","Southeast",2016,-8.65476336454607,-8.81694928843319,-8.49256901140429
"Retinopathy","ES","Southeast",2017,-8.26420480261531,-8.41762058506111,-8.10753897611772
"Retinopathy","ES","Southeast",2018,-8.45742978221343,-8.61520040530789,-8.29612177260886
"Retinopathy","ES","Southeast",2019,-8.6285064584734,-8.78641330359565,-8.47040112914349
"Retinopathy","ES","Southeast",2020,-8.82137764204114,-8.98311246538327,-8.65538133874999
"Retinopathy","ES","Southeast",2021,-8.53066563670793,-8.68828855998398,-8.3739637620306
"Retinopathy","ES","Southeast",2022,-8.52202141038863,-8.68073982121817,-8.36010354024492
"Retinopathy","ES","Southeast",2023,-8.69097976377661,-8.84425838399975,-8.53370874092994
"Retinopathy","ES","Southeast",2024,-8.76671386506663,-8.92443297742397,-8.60758288212836
"Retinopathy","GO","Center-West",2010,-8.48330503132822,-8.63851872102458,-8.33049213913744
"Retinopathy","GO","Center-West",2011,-8.22136299476717,-8.37158430952663,-8.07124405423846
"Retinopathy","GO","Center-West",2012,-8.13068819955149,-8.27383363859158,-7.98510406443083
"Retinopathy","GO","Center-West",2013,-8.25828352551382,-8.41199378666835,-8.10483602880996
"Retinopathy","GO","Center-West",2014,-8.52118979804926,-8.67564576663798,-8.36258361723826
"Retinopathy","GO","Center-West",2015,-8.43977559623506,-8.58827833803241,-8.28665216889705
"Retinopathy","GO","Center-West",2016,-8.18980064073314,-8.33860501951852,-8.03744753258965
"Retinopathy","GO","Center-West",2017,-7.99799593234756,-8.14130280698712,-7.84558664940052
"Retinopathy","GO","Center-West",2018,-7.93523610563195,-8.07416985908675,-7.79504364465818
"Retinopathy","GO","Center-West",2019,-8.00268436989531,-8.14326725865181,-7.85440356443154
"Retinopathy","GO","Center-West",2020,-8.23130414255849,-8.37260035162713,-8.08378125565112
"Retinopathy","GO","Center-West",2021,-8.06630683872247,-8.20869743629181,-7.92288840528077
"Retinopathy","GO","Center-West",2022,-8.086394249109,-8.23044468830514,-7.94053893024307
"Retinopathy","GO","Center-West",2023,-7.99834488021972,-8.1418457222612,-7.85659403289081
"Retinopathy","GO","Center-West",2024,-8.09891878376873,-8.24756215024535,-7.94869914722777
"Retinopathy","MA","Northeast",2010,-8.74409824408784,-8.90452486897702,-8.58138741990534
"Retinopathy","MA","Northeast",2011,-8.89342805499466,-9.0605131448226,-8.72612249702819
"Retinopathy","MA","Northeast",2012,-8.57026441250271,-8.72554625127143,-8.4126141299604
"Retinopathy","MA","Northeast",2013,-9.18330750123113,-9.35775325713504,-9.00661069506523
"Retinopathy","MA","Northeast",2014,-9.04564878641864,-9.21042851408227,-8.87903893930019
"Retinopathy","MA","Northeast",2015,-9.24441584973033,-9.41087170698953,-9.07412967992717
"Retinopathy","MA","Northeast",2016,-8.81166981863875,-8.96659249788517,-8.65622738915136
"Retinopathy","MA","Northeast",2017,-9.01400984956925,-9.17507945812962,-8.84890501358703
"Retinopathy","MA","Northeast",2018,-8.84261720239916,-8.99837443786695,-8.68504783010203
"Retinopathy","MA","Northeast",2019,-8.77727488973305,-8.92820628491584,-8.62291488754594
"Retinopathy","MA","Northeast",2020,-9.25698421461105,-9.425294691651,-9.08848158928799
"Retinopathy","MA","Northeast",2021,-8.70255795644077,-8.85589281919615,-8.54769547220745
"Retinopathy","MA","Northeast",2022,-8.66772873583441,-8.81562381216198,-8.52030500653024
"Retinopathy","MA","Northeast",2023,-8.56387100243942,-8.71198005912987,-8.41036533604703
"Retinopathy","MA","Northeast",2024,-8.65607846369881,-8.81008218271055,-8.50174310693231
"Retinopathy","MG","Southeast",2010,-9.20498336376986,-9.35571461549707,-9.05026872199366
"Retinopathy","MG","Southeast",2011,-9.12430031977066,-9.26600237668573,-8.97841273033136
"Retinopathy","MG","Southeast",2012,-9.04431075077057,-9.18679025940937,-8.89675622552152
"Retinopathy","MG","Southeast",2013,-8.9626524918836,-9.10564012492384,-8.81644083734513
"Retinopathy","MG","Southeast",2014,-8.86240506469603,-9.00489680060611,-8.71839848781321
"Retinopathy","MG","Southeast",2015,-8.92796339900713,-9.06877780840294,-8.78073678090418
"Retinopathy","MG","Southeast",2016,-8.99380250243369,-9.13608789890598,-8.84716097623017
"Retinopathy","MG","Southeast",2017,-9.01637242864361,-9.16007831618232,-8.87286816183755
"Retinopathy","MG","Southeast",2018,-8.96266839650341,-9.1009341966349,-8.82065937921741
"Retinopathy","MG","Southeast",2019,-8.79722974467061,-8.93640294040075,-8.65444465657521
"Retinopathy","MG","Southeast",2020,-8.82673513057571,-8.96689278454495,-8.68370525276632
"Retinopathy","MG","Southeast",2021,-8.58632189267687,-8.71789343176381,-8.44899952836006
"Retinopathy","MG","Southeast",2022,-8.29795593885497,-8.43039609292393,-8.15844314726494
"Retinopathy","MG","Southeast",2023,-8.18106007457397,-8.31378143209725,-8.04509206002514
"Retinopathy","MG","Southeast",2024,-8.1545746416154,-8.29047452033717,-8.01324522969463
"Retinopathy","MS","Center-West",2010,-9.35746224393571,-9.58381598014153,-9.13180396046507
"Retinopathy","MS","Center-West",2011,-9.22017037901174,-9.43521690123209,-9.00497059073956
"Retinopathy","MS","Center-West",2012,-8.82310328322397,-9.00674983099504,-8.64175010359551
"Retinopathy","MS","Center-West",2013,-8.6589960333444,-8.83910496158529,-8.47710886230248
"Retinopathy","MS","Center-West",2014,-9.23056216701843,-9.44002453078617,-9.02308140798398
"Retinopathy","MS","Center-West",2015,-9.14543279893175,-9.34733462611266,-8.94143757434748
"Retinopathy","MS","Center-West",2016,-8.78278825479776,-8.95834316714396,-8.60251629588375
"Retinopathy","MS","Center-West",2017,-8.60428488040122,-8.77983391510973,-8.42800365263124
"Retinopathy","MS","Center-West",2018,-8.46546692160587,-8.63442064986634,-8.29615654883232
"Retinopathy","MS","Center-West",2019,-8.28323191885601,-8.44340087090287,-8.11965105146278
"Retinopathy","MS","Center-West",2020,-8.83287756213588,-9.01277269476974,-8.65347625879535
"Retinopathy","MS","Center-West",2021,-8.6294252797451,-8.80032869488641,-8.45238120629791
"Retinopathy","MS","Center-West",2022,-8.24479420379735,-8.40015433770285,-8.08835513573892
"Retinopathy","MS","Center-West",2023,-8.10036464132362,-8.25203569710055,-7.94657899285307
"Retinopathy","MS","Center-West",2024,-8.42958975798298,-8.58760824034591,-8.26828889012077
"Retinopathy","MT","Center-West",2010,-12.2196419377929,-12.8148376347184,-11.6662616272553
"Retinopathy","MT","Center-West",2011,-11.6333077100279,-12.0948760904093,-11.2051986004937
"Retinopathy","MT","Center-West",2012,-9.65914637599288,-9.88477268109119,-9.43743074473537
"Retinopathy","MT","Center-West",2013,-9.78420481036721,-10.0163001281088,-9.55434735405449
"Retinopathy","MT","Center-West",2014,-10.4574790974687,-10.7427372188277,-10.1870488509254
"Retinopathy","MT","Center-West",2015,-11.3212160993373,-11.7073061862097,-10.9507883112802
"Retinopathy","MT","Center-West",2016,-11.1277048494373,-11.4691752573288,-10.7934071625151
"Retinopathy","MT","Center-West",2017,-11.3409688763939,-11.7040248034378,-10.9919500110102
"Retinopathy","MT","Center-West",2018,-11.9293482819177,-12.3773921052544,-11.5073078872745
"Retinopathy","MT","Center-West",2019,-11.3295775115974,-11.6893181220152,-10.9805639061361
"Retinopathy","MT","Center-West",2020,-11.3074617242847,-11.664837272397,-10.9684321732585
"Retinopathy","MT","Center-West",2021,-11.0885633811558,-11.4215269186613,-10.7777591186059
"Retinopathy","MT","Center-West",2022,-10.62118757523,-10.8972560047161,-10.3502700979171
"Retinopathy","MT","Center-West",2023,-10.9463534471527,-11.2519839660044,-10.6453007584713
"Retinopathy","MT","Center-West",2024,-9.36283455791007,-9.54333630075952,-9.17733414939424
"Retinopathy","PA","North",2010,-10.8069510698685,-11.0771953937887,-10.5458924971276
"Retinopathy","PA","North",2011,-9.30207454651546,-9.46834874092578,-9.13172844734693
"Retinopathy","PA","North",2012,-9.58801379990259,-9.77237392060625,-9.40508136779677
"Retinopathy","PA","North",2013,-9.96159450987584,-10.1560185725098,-9.76691251446877
"Retinopathy","PA","North",2014,-10.2341128639257,-10.4431268442485,-10.031949719132
"Retinopathy","PA","North",2015,-9.74375041503959,-9.92222377582021,-9.56076817322262
"Retinopathy","PA","North",2016,-10.061000068051,-10.262336767926,-9.85776252338275
"Retinopathy","PA","North",2017,-9.76700930590432,-9.9473299391857,-9.58716199019205
"Retinopathy","PA","North",2018,-9.77359374376707,-9.95284954399457,-9.60071544508899
"Retinopathy","PA","North",2019,-9.23906672036813,-9.39680708064972,-9.07450859182497
"Retinopathy","PA","North",2020,-8.73625201617952,-8.88646821285404,-8.5885482245693
"Retinopathy","PA","North",2021,-8.50577908534615,-8.65269601864808,-8.35642666021689
"Retinopathy","PA","North",2022,-8.14062972625175,-8.27922789246386,-7.99579195322653
"Retinopathy","PA","North",2023,-7.96125765890141,-8.09929008651946,-7.81914785761184
"Retinopathy","PA","North",2024,-7.86447809283974,-8.00536210352776,-7.72099284512224
"Retinopathy","PB","Northeast",2010,-12.4363937584217,-13.0292894324885,-11.8893475795021
"Retinopathy","PB","Northeast",2011,-11.9715588928257,-12.4086382493567,-11.5550697159061
"Retinopathy","PB","Northeast",2012,-11.1932755617321,-11.5372101119046,-10.8675501999932
"Retinopathy","PB","Northeast",2013,-10.6812871497993,-10.9481779112202,-10.4200965318733
"Retinopathy","PB","Northeast",2014,-11.3449652187874,-11.6932001831094,-11.0104552743075
"Retinopathy","PB","Northeast",2015,-10.1003533026535,-10.3254540449428,-9.87389163505689
"Retinopathy","PB","Northeast",2016,-10.2282244249822,-10.4597444873596,-9.99947163526644
"Retinopathy","PB","Northeast",2017,-10.161475052426,-10.3943194507826,-9.93310574362867
"Retinopathy","PB","Northeast",2018,-10.5383974921348,-10.789506304663,-10.2907323463052
